status,card_id,answer,deleted_objects,removed_audios,cleared_audio,error
updated,9974f509-bb3e-457e-bbfb-b3293d206e47,ㅜ,cards/9974f509-bb3e-457e-bbfb-b3293d206e47/audio.mp3,,yes,
updated,9975515c-ee32-4f05-bd56-e9ab1796dfc1,J,cards/9975515c-ee32-4f05-bd56-e9ab1796dfc1/audio.mp3,,yes,
updated,99a935ce-dc84-4f2d-a67f-3b9d71e5212f,ㄍ,cards/99a935ce-dc84-4f2d-a67f-3b9d71e5212f/global_1776615012188.mp3,,yes,
updated,99ba1462-af53-469f-8c19-ba300b4968af,Æ,cards/99ba1462-af53-469f-8c19-ba300b4968af/audio.mp3,,yes,
updated,9a7d50b5-d49e-4b9d-931e-08d5a9dddf28,P,cards/9a7d50b5-d49e-4b9d-931e-08d5a9dddf28/global_1776615835852.mp3,,yes,
updated,9a88377a-9320-44e9-89ce-b73d64521c8b,Χ,cards/9a88377a-9320-44e9-89ce-b73d64521c8b/audio.mp3,,yes,
updated,9b183a22-9d51-406c-b664-339226c3fb1c,F,cards/9b183a22-9d51-406c-b664-339226c3fb1c/audio.mp3,,yes,
updated,9bc5b07b-b23a-4037-bb72-d19d06ec4206,ध,cards/9bc5b07b-b23a-4037-bb72-d19d06ec4206/audio.mp3,,yes,
updated,9c6e91d0-f0d2-4cab-8dc8-4268829566cb,ㄤ,cards/9c6e91d0-f0d2-4cab-8dc8-4268829566cb/global_1776615110571.mp3,,yes,
updated,9cd86176-6d19-4f4e-9da3-373a6d5bcae3,K,cards/9cd86176-6d19-4f4e-9da3-373a6d5bcae3/audio.mp3,,yes,
updated,9da6f714-1d4e-4ffa-be61-2c6df5dd3abe,Ö,cards/9da6f714-1d4e-4ffa-be61-2c6df5dd3abe/audio.mp3,,yes,
updated,9e27e8fc-5fef-48d8-987d-350969bc8e1e,X,cards/9e27e8fc-5fef-48d8-987d-350969bc8e1e/global_1776615742955.mp3,,yes,
updated,9e4ab197-8072-45a4-9f5c-f9d38a86a691,क,cards/9e4ab197-8072-45a4-9f5c-f9d38a86a691/audio.mp3,,yes,
updated,9eed0908-5850-4f47-9b59-842c3ba541cb,C,cards/9eed0908-5850-4f47-9b59-842c3ba541cb/global_1776615779742.mp3,,yes,
updated,9f314927-3c59-4e97-a8c7-e5f6707a13cf,ㄆ,cards/9f314927-3c59-4e97-a8c7-e5f6707a13cf/global_1776614979198.mp3,,yes,
updated,9fa76953-346e-44a5-b7f8-8bf1b6e8ec55,Œ,cards/9fa76953-346e-44a5-b7f8-8bf1b6e8ec55/audio.mp3,,yes,
updated,9fbf84f7-174f-4222-a2f7-ead9147493a2,ऋ,cards/9fbf84f7-174f-4222-a2f7-ead9147493a2/audio.mp3,,yes,
updated,9fd9e10f-c6be-4bcd-8687-b09ee039e329,E,cards/9fd9e10f-c6be-4bcd-8687-b09ee039e329/audio.mp3,,yes,
updated,9feb61b5-3ec9-4af6-b6cf-b9b8d7d53ca2,Ü,cards/9feb61b5-3ec9-4af6-b6cf-b9b8d7d53ca2/audio.mp3,,yes,
updated,9fecd48c-9e73-4b27-87ca-cfbcf329254d,ㄨ,cards/9fecd48c-9e73-4b27-87ca-cfbcf329254d/global_1776615127671.mp3,,yes,
updated,a02c0995-8ac7-40e3-8714-75fe2327536b,ㅣ,cards/a02c0995-8ac7-40e3-8714-75fe2327536b/audio.mp3,,yes,
updated,a0cc1638-880f-4529-9dbc-c4fbd5970745,こ,cards/a0cc1638-880f-4529-9dbc-c4fbd5970745/audio.mp3,,yes,
updated,a13e4da1-d265-4d1c-9753-100fd6cd2b65,E,cards/a13e4da1-d265-4d1c-9753-100fd6cd2b65/audio.mp3,,yes,
updated,a1cc931d-dfb9-44c3-8251-5b6e30291c07,A,cards/a1cc931d-dfb9-44c3-8251-5b6e30291c07/global_1776615137849.mp3,,yes,
updated,a26233fe-3362-4a2a-89dc-212fc3cc5346,り,cards/a26233fe-3362-4a2a-89dc-212fc3cc5346/audio.mp3,,yes,
updated,a2ec08df-2a9a-4924-bfba-23555dd47dbf,X,cards/a2ec08df-2a9a-4924-bfba-23555dd47dbf/audio.mp3,,yes,
updated,a338a0a2-6f4b-45a4-8b43-de8b4373360a,Α,cards/a338a0a2-6f4b-45a4-8b43-de8b4373360a/audio.mp3,,yes,
updated,a3975da6-f7a8-46e3-93d6-18436e7fd2c7,ㄣ,cards/a3975da6-f7a8-46e3-93d6-18436e7fd2c7/global_1776615106178.mp3,,yes,
updated,a3ec8a61-d315-49a4-a2c5-a2971807f156,W,cards/a3ec8a61-d315-49a4-a2c5-a2971807f156/audio.mp3,,yes,
updated,a3fd0d07-4645-4964-af93-712d784e7559,ㄎ,cards/a3fd0d07-4645-4964-af93-712d784e7559/global_1776615016680.mp3,,yes,
updated,a4383489-7895-4150-85f9-094f833e7897,Ny,cards/a4383489-7895-4150-85f9-094f833e7897/audio.mp3,,yes,
updated,a59658c9-4457-4466-8afe-4280992b6248,お,cards/a59658c9-4457-4466-8afe-4280992b6248/audio.mp3,,yes,
updated,a5c44100-e1a7-4cf7-b856-d09557af817a,Ш,cards/a5c44100-e1a7-4cf7-b856-d09557af817a/global_1776614948147.mp3,,yes,
updated,a5edd410-ef31-46ce-b4a7-95a2e2fe9d1e,ㅂ,cards/a5edd410-ef31-46ce-b4a7-95a2e2fe9d1e/audio.mp3,,yes,
updated,a6e3f086-be96-428e-9fd3-24568a93a50a,ㄚ,cards/a6e3f086-be96-428e-9fd3-24568a93a50a/global_1776615068282.mp3,,yes,
updated,a7786b6f-3d70-433b-9c28-501a8e48fd24,16,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_16_ga.mp3,ga,,
updated,a795b3b1-4d98-4a6e-a520-cf22a431cc7c,L,cards/a795b3b1-4d98-4a6e-a520-cf22a431cc7c/audio.mp3,,yes,
updated,a849a70c-d48d-4f77-b28a-683f5331c979,X,cards/a849a70c-d48d-4f77-b28a-683f5331c979/audio.mp3,,yes,
updated,a8a2324d-22a2-4121-bdac-9ec82e0c9eb9,ㄇ,cards/a8a2324d-22a2-4121-bdac-9ec82e0c9eb9/global_1776614983989.mp3,,yes,
updated,a95156c6-0cb6-485e-a7df-865fdc74f8a7,इ,cards/a95156c6-0cb6-485e-a7df-865fdc74f8a7/audio.mp3,,yes,
updated,a9534fc3-3b30-4a65-8329-41280976a406,Z,cards/a9534fc3-3b30-4a65-8329-41280976a406/audio.mp3,,yes,
updated,aa485b6f-aa7a-42ac-8135-d2a805f30b44,S,cards/aa485b6f-aa7a-42ac-8135-d2a805f30b44/audio.mp3,,yes,
updated,aa978f38-d7f6-4182-bea7-d9a9c05f7106,5,,"ga,mt,sl",,
updated,ab4281a6-6bbf-4500-aa6c-5c78a6fac118,È,cards/ab4281a6-6bbf-4500-aa6c-5c78a6fac118/audio.mp3,,yes,
updated,abad5b16-8c06-4a7a-95e6-d90c1770d563,ज,cards/abad5b16-8c06-4a7a-95e6-d90c1770d563/audio.mp3,,yes,
updated,ac1fe188-92e6-4a74-8556-9614d8af3648,S,cards/ac1fe188-92e6-4a74-8556-9614d8af3648/audio.mp3,,yes,
updated,ac3866a8-fee5-47a0-b585-7acedb57987b,11,"f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ar/audio_num_11_ar.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/bg/audio_num_11_bg.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/cs/audio_num_11_cs.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/da/audio_num_11_da.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/de/audio_num_11_de.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/el/audio_num_11_el.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/en/audio_num_11_en.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/es/audio_num_11_es.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/et/audio_num_11_et.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fi/audio_num_11_fi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fr/audio_num_11_fr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hi/audio_num_11_hi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hr/audio_num_11_hr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hu/audio_num_11_hu.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/id/audio_num_11_id.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/it/audio_num_11_it.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ja/audio_num_11_ja.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ko/audio_num_11_ko.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lt/audio_num_11_lt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lv/audio_num_11_lv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/nl/audio_num_11_nl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pl/audio_num_11_pl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pt/audio_num_11_pt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ro/audio_num_11_ro.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sk/audio_num_11_sk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sv/audio_num_11_sv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tl/audio_num_11_tl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tr/audio_num_11_tr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/uk/audio_num_11_uk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/vi/audio_num_11_vi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/zh/audio_num_11_zh.mp3","ar,bg,cs,da,de,el,en,es,et,fi,fr,hi,hr,hu,id,it,ja,ko,lt,lv,nl,pl,pt,ro,sk,sv,tl,tr,uk,vi,zh",,
updated,ac5fd1e4-97ab-4736-a0cb-6eb57bbe5ee3,O,cards/ac5fd1e4-97ab-4736-a0cb-6eb57bbe5ee3/global_1776615336991.mp3,,yes,
updated,ac6d41d1-8611-45ab-b07d-844c5960aa45,R,cards/ac6d41d1-8611-45ab-b07d-844c5960aa45/global_1776615349999.mp3,,yes,
updated,acfdb090-1d32-44b1-b0fa-7fed4be8df5d,P,cards/acfdb090-1d32-44b1-b0fa-7fed4be8df5d/audio.mp3,,yes,
updated,ad94c69f-7bf1-410a-9547-8fd190e7919a,ई,cards/ad94c69f-7bf1-410a-9547-8fd190e7919a/audio.mp3,,yes,
updated,adecaf6f-e822-4baa-85f0-34a6d9a6124a,V,cards/adecaf6f-e822-4baa-85f0-34a6d9a6124a/global_1776615237644.mp3,,yes,
updated,ae814ffd-5a9e-452d-b495-1f3a57dcbf97,ㄓ,cards/ae814ffd-5a9e-452d-b495-1f3a57dcbf97/global_1776615037962.mp3,,yes,
updated,ae97886e-dcb7-4c65-8824-35b5f06970cd,の,cards/ae97886e-dcb7-4c65-8824-35b5f06970cd/audio.mp3,,yes,
updated,aebbc967-41a9-4c2d-8ccc-0d7ea7c26bc7,Д,cards/aebbc967-41a9-4c2d-8ccc-0d7ea7c26bc7/global_1776614861473.mp3,,yes,
updated,aec735f5-2b21-46c0-926f-03fa70b3253c,ㄘ,cards/aec735f5-2b21-46c0-926f-03fa70b3253c/global_1776615059929.mp3,,yes,
updated,aee4b356-fe0a-4c71-bdef-31f72c22c800,る,cards/aee4b356-fe0a-4c71-bdef-31f72c22c800/audio.mp3,,yes,
updated,af7a701c-e65b-4562-91a0-a998d6e3b638,Sz,cards/af7a701c-e65b-4562-91a0-a998d6e3b638/audio.mp3,,yes,
updated,b03e78ed-3aee-4352-85c9-491a6a4dd190,Nj,cards/b03e78ed-3aee-4352-85c9-491a6a4dd190/global_1776615207962.mp3,,yes,
updated,b0537eaf-14f6-432b-97a1-5ea1a096d361,Г,cards/b0537eaf-14f6-432b-97a1-5ea1a096d361/global_1776614857245.mp3,,yes,
updated,b0d5ed76-6a51-4043-889b-2616a4734e88,に,cards/b0d5ed76-6a51-4043-889b-2616a4734e88/audio.mp3,,yes,
updated,b14f9e3c-b631-4667-abfd-6396bcfc3cc5,V,cards/b14f9e3c-b631-4667-abfd-6396bcfc3cc5/audio.mp3,,yes,
updated,b222569b-2ca9-49dd-9f75-a9d82d1f375f,は,cards/b222569b-2ca9-49dd-9f75-a9d82d1f375f/audio.mp3,,yes,
updated,b3104d0b-7f69-45a9-97fc-ddcb4fc653a4,Ù,cards/b3104d0b-7f69-45a9-97fc-ddcb4fc653a4/audio.mp3,,yes,
updated,b3184a41-3e62-449e-97c1-ea89b407d56f,ओ,cards/b3184a41-3e62-449e-97c1-ea89b407d56f/audio.mp3,,yes,
updated,b3a079fe-a5a5-4f97-acf9-e15dc77f59d0,م,cards/b3a079fe-a5a5-4f97-acf9-e15dc77f59d0/global_1776614820591.mp3,,yes,
updated,b420070a-fa55-4706-b81e-c30a7a133a18,Z,cards/b420070a-fa55-4706-b81e-c30a7a133a18/audio.mp3,,yes,
updated,b4ae3d09-7f03-4c4a-9d02-99c4236ea094,ㄖ,cards/b4ae3d09-7f03-4c4a-9d02-99c4236ea094/global_1776615051716.mp3,,yes,
updated,b4df12ec-f710-4849-aa02-1fee01dabeef,و,cards/b4df12ec-f710-4849-aa02-1fee01dabeef/global_1776614833853.mp3,,yes,
updated,b543e1dc-5247-403e-9af6-1d1cfc997a21,ら,cards/b543e1dc-5247-403e-9af6-1d1cfc997a21/audio.mp3,,yes,
updated,b594ec53-6f85-4342-93d6-b5fb27016bb3,Ю,cards/b594ec53-6f85-4342-93d6-b5fb27016bb3/global_1776614964975.mp3,,yes,
updated,b5a33f80-3f1c-4206-9aff-b1a5c375d197,B,cards/b5a33f80-3f1c-4206-9aff-b1a5c375d197/audio.mp3,,yes,
updated,b5b27ed6-9c43-47b4-bc32-4e7f945d78e7,Ch,cards/b5b27ed6-9c43-47b4-bc32-4e7f945d78e7/global_1776615282388.mp3,,yes,
updated,b6358d8a-5dcc-4c1a-98ce-b968cbf3de0d,な,cards/b6358d8a-5dcc-4c1a-98ce-b968cbf3de0d/audio.mp3,,yes,
updated,b64e1e2a-6938-467a-a06b-e3f626ce6955,0,,"ga,mt,sl",,
updated,b65a6ced-135b-48c4-8802-52a3dda7c941,い,cards/b65a6ced-135b-48c4-8802-52a3dda7c941/audio.mp3,,yes,
updated,b72dc783-b573-4026-a5a5-ac01601c79e2,R,cards/b72dc783-b573-4026-a5a5-ac01601c79e2/global_1776615844550.mp3,,yes,
updated,b7319c60-01e4-4c98-99f4-c317c6eed18e,K,cards/b7319c60-01e4-4c98-99f4-c317c6eed18e/global_1776615185254.mp3,,yes,
updated,b7824c58-1219-4e55-8650-16a5def3dd1e,そ,cards/b7824c58-1219-4e55-8650-16a5def3dd1e/audio.mp3,,yes,
updated,b80dc723-c8ff-448b-af1b-ceaf8f3e1153,6,,"ga,mt,sl",,
updated,b85c491a-b640-48f8-b95e-23fb21e4decc,P,cards/b85c491a-b640-48f8-b95e-23fb21e4decc/audio.mp3,,yes,
updated,b88e3214-862b-4cd9-9529-79a5dd9efd8c,B,cards/b88e3214-862b-4cd9-9529-79a5dd9efd8c/audio.mp3,,yes,
updated,b9c82542-2201-4fef-9d96-8562f02b6407,Ž,cards/b9c82542-2201-4fef-9d96-8562f02b6407/audio.mp3,,yes,
updated,b9c8e7ff-336a-4727-8ae0-1fe16f16b7e8,Я,cards/b9c8e7ff-336a-4727-8ae0-1fe16f16b7e8/global_1776614969234.mp3,,yes,
updated,ba317e71-4193-4dc0-bf4f-c872ed99957e,U,cards/ba317e71-4193-4dc0-bf4f-c872ed99957e/audio.mp3,,yes,
updated,ba5230b3-bf2a-4a62-9172-7178275d5b74,T,cards/ba5230b3-bf2a-4a62-9172-7178275d5b74/audio.mp3,,yes,
updated,bac55535-43a9-4b75-a1fd-81d1ca246927,ड,cards/bac55535-43a9-4b75-a1fd-81d1ca246927/audio.mp3,,yes,
updated,baf4706c-d227-4be8-bb15-da47ac0ea23e,B,cards/baf4706c-d227-4be8-bb15-da47ac0ea23e/audio.mp3,,yes,
updated,bb20843a-e354-406b-90c7-0c601e7514a0,ふ,cards/bb20843a-e354-406b-90c7-0c601e7514a0/audio.mp3,,yes,
updated,bb945a9d-d0af-4117-954e-26b537bbbd59,Μ,cards/bb945a9d-d0af-4117-954e-26b537bbbd59/audio.mp3,,yes,
updated,bb98878a-4c41-4208-8d6a-0c361db8b3bf,Z,cards/bb98878a-4c41-4208-8d6a-0c361db8b3bf/audio.mp3,,yes,
updated,bba02725-f60a-4512-acac-c6e9a3fca901,प,cards/bba02725-f60a-4512-acac-c6e9a3fca901/audio.mp3,,yes,
updated,bc5e0d3c-3031-4140-b41b-18251433fea6,0,,"ga,mt,sl",,
updated,bc9ce7b1-d628-42fd-bbf4-dfc78a817622,U,cards/bc9ce7b1-d628-42fd-bbf4-dfc78a817622/audio.mp3,,yes,
updated,bcb1a037-d20e-46c0-8ae6-35fe98cf860b,H,cards/bcb1a037-d20e-46c0-8ae6-35fe98cf860b/audio.mp3,,yes,
updated,bdae5675-af4f-4272-828c-f239289b69fb,1,,"ga,mt,sl",,
updated,be57151e-a16a-4b30-8f0b-c528aee5469e,G,cards/be57151e-a16a-4b30-8f0b-c528aee5469e/global_1776615299306.mp3,,yes,
updated,bef02428-96b8-4052-8e00-1ee3ba857108,U,cards/bef02428-96b8-4052-8e00-1ee3ba857108/global_1776615729970.mp3,,yes,
updated,bf08ba13-5d75-40fb-8226-2ed18ce7896e,ㅇ,cards/bf08ba13-5d75-40fb-8226-2ed18ce7896e/audio.mp3,,yes,
updated,bf23b8dd-031d-4a25-9ea8-4b3e87605b16,Q,cards/bf23b8dd-031d-4a25-9ea8-4b3e87605b16/audio.mp3,,yes,
updated,bf275d2a-8933-4817-a895-69219df0c3dd,え,cards/bf275d2a-8933-4817-a895-69219df0c3dd/audio.mp3,,yes,
updated,bfba587f-64d3-4f51-890c-c19f90e2dc8f,B,cards/bfba587f-64d3-4f51-890c-c19f90e2dc8f/audio.mp3,,yes,
updated,c0ce15be-e830-44a9-a2f2-9d51c79c5bce,S,cards/c0ce15be-e830-44a9-a2f2-9d51c79c5bce/audio.mp3,,yes,
updated,c0e1435a-f184-4237-bbf6-fd44453ceed5,P,cards/c0e1435a-f184-4237-bbf6-fd44453ceed5/audio.mp3,,yes,
updated,c0e4d158-1925-4a86-83e4-fa9318334968,め,cards/c0e4d158-1925-4a86-83e4-fa9318334968/audio.mp3,,yes,
updated,c0f5c17d-506d-4af5-b7ff-28ef3d0049aa,M,cards/c0f5c17d-506d-4af5-b7ff-28ef3d0049aa/audio.mp3,,yes,
updated,c1651010-4797-4ffe-a165-03a7dee5343c,ㄩ,cards/c1651010-4797-4ffe-a165-03a7dee5343c/global_1776615132079.mp3,,yes,
updated,c1f75407-0084-46d9-a1d5-97a7643789ad,Ů,cards/c1f75407-0084-46d9-a1d5-97a7643789ad/global_1776615630963.mp3,,yes,
updated,c23b6603-f775-4319-b4a5-3969f3000760,ㅋ,cards/c23b6603-f775-4319-b4a5-3969f3000760/audio.mp3,,yes,
updated,c2d2c132-8677-46df-982a-adaece6919b4,P,cards/c2d2c132-8677-46df-982a-adaece6919b4/global_1776615216352.mp3,,yes,
updated,c2f4cb59-9043-47ff-b7c2-982620d86658,उ,cards/c2f4cb59-9043-47ff-b7c2-982620d86658/audio.mp3,,yes,
updated,c366a6e0-80ad-466e-832b-fd5d2a991ab6,3,,"ga,mt,sl",,
updated,c3b99f2f-9950-4986-a3bb-9d0f49ca25c3,N,cards/c3b99f2f-9950-4986-a3bb-9d0f49ca25c3/audio.mp3,,yes,
updated,c42c30ad-5553-417d-a765-ba8f80ff23ba,स,cards/c42c30ad-5553-417d-a765-ba8f80ff23ba/audio.mp3,,yes,
updated,c5b3726c-7818-43d4-9f20-cc5187a912ed,14,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_14_ga.mp3,ga,,
updated,c5d315d7-5323-4b81-8ca5-39af604863db,L,cards/c5d315d7-5323-4b81-8ca5-39af604863db/audio.mp3,,yes,
updated,c5e3be50-30fe-4c8d-9a99-9134a9e4e2c2,P,cards/c5e3be50-30fe-4c8d-9a99-9134a9e4e2c2/audio.mp3,,yes,
updated,c600f612-84cd-47e9-8d0a-72165e587e63,ㄜ,cards/c600f612-84cd-47e9-8d0a-72165e587e63/global_1776615076546.mp3,,yes,
updated,c669f663-1a26-4236-9e3a-9ba2f3c33092,10,,"ga,mt,sl",,
updated,c71af559-1ad6-49e0-86f9-5d71b5fe2e0d,O,cards/c71af559-1ad6-49e0-86f9-5d71b5fe2e0d/audio.mp3,,yes,
updated,c769043b-cdbd-46dd-9dbd-32ffe99cb42c,き,cards/c769043b-cdbd-46dd-9dbd-32ffe99cb42c/audio.mp3,,yes,
updated,c7726187-2d21-4723-b561-ba4ed5e27b1a,J,cards/c7726187-2d21-4723-b561-ba4ed5e27b1a/audio.mp3,,yes,
updated,c781c4d8-f48b-401c-b105-2b8d06ba35cb,X,cards/c781c4d8-f48b-401c-b105-2b8d06ba35cb/audio.mp3,,yes,
updated,c7867f1a-904e-42c8-a78c-4c5e9ec29741,P,cards/c7867f1a-904e-42c8-a78c-4c5e9ec29741/audio.mp3,,yes,
updated,c791bc88-4ca2-4549-9cd2-e046f6c6f4b1,Φ,cards/c791bc88-4ca2-4549-9cd2-e046f6c6f4b1/audio.mp3,,yes,
updated,c7c264c9-9885-4b2b-aa17-8d654fa1c45e,F,cards/c7c264c9-9885-4b2b-aa17-8d654fa1c45e/audio.mp3,,yes,
updated,c7fdd128-7dbe-41eb-806d-ec02d16fe46f,D,cards/c7fdd128-7dbe-41eb-806d-ec02d16fe46f/global_1776615286564.mp3,,yes,
updated,c8bb7d4a-789e-49fc-94f2-690d2b34842c,K,cards/c8bb7d4a-789e-49fc-94f2-690d2b34842c/global_1776615684341.mp3,,yes,
updated,c8d518ae-8501-48af-ac3b-4e6a4bd719ca,L,cards/c8d518ae-8501-48af-ac3b-4e6a4bd719ca/audio.mp3,,yes,
updated,c9c1a62e-58d5-4b55-a5d5-916fc44cd86a,B,cards/c9c1a62e-58d5-4b55-a5d5-916fc44cd86a/audio.mp3,,yes,
updated,ca01f422-5386-4c8c-9ed1-327a78b32b10,I,cards/ca01f422-5386-4c8c-9ed1-327a78b32b10/audio.mp3,,yes,
updated,ca549f80-6185-4070-91eb-97e6846f4ed2,17,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_17_ga.mp3,ga,,
updated,cacac16f-8581-4b38-a85b-8160de5fffab,अ,cards/cacac16f-8581-4b38-a85b-8160de5fffab/audio.mp3,,yes,
updated,caef4ecb-a617-4ac5-a1ee-143b275a2872,D,cards/caef4ecb-a617-4ac5-a1ee-143b275a2872/global_1776615783915.mp3,,yes,
updated,caf55be6-5f10-4b01-aaa3-4adc3ec84cd9,I,cards/caf55be6-5f10-4b01-aaa3-4adc3ec84cd9/audio.mp3,,yes,
updated,cb24cdd8-8ad1-4643-8e07-afe1b4f9ab68,M,cards/cb24cdd8-8ad1-4643-8e07-afe1b4f9ab68/audio.mp3,,yes,
updated,cb399c24-28d4-47ff-affb-624db2086427,ن,cards/cb399c24-28d4-47ff-affb-624db2086427/global_1776614824979.mp3,,yes,
updated,cb7392fa-2ce4-4c88-a06e-f6667781710d,Ó,cards/cb7392fa-2ce4-4c88-a06e-f6667781710d/global_1776615583962.mp3,,yes,
updated,cb7c3fb7-4f70-4bf7-8bcb-526e07405aee,ㅌ,cards/cb7c3fb7-4f70-4bf7-8bcb-526e07405aee/audio.mp3,,yes,
updated,cbe6b009-6600-4cd4-abdd-965879a0a40a,ذ,cards/cbe6b009-6600-4cd4-abdd-965879a0a40a/global_1776614755761.mp3,,yes,
updated,cc6a598b-d1ab-4152-bc1e-fbfcf75c3cda,10,,"ga,mt,sl",,
updated,cd7d64cc-a3a8-4988-b607-b3c86774da4f,N,cards/cd7d64cc-a3a8-4988-b607-b3c86774da4f/audio.mp3,,yes,
updated,cd85b094-1b17-4071-89f7-3892ece52427,8,,"ga,mt,sl",,
updated,cdbbf3a6-7237-49f7-b67b-5b0b4c33817b,Ņ,cards/cdbbf3a6-7237-49f7-b67b-5b0b4c33817b/audio.mp3,,yes,
updated,cde33c0b-53b1-41e3-bbac-32aa5bbb4f92,Dz,cards/cde33c0b-53b1-41e3-bbac-32aa5bbb4f92/audio.mp3,,yes,
updated,cdfb81bf-5b3b-4108-b4c2-70ed31c490dd,W,cards/cdfb81bf-5b3b-4108-b4c2-70ed31c490dd/audio.mp3,,yes,
updated,ce79d9ab-a671-43d0-84b2-cc71b64e201f,С,cards/ce79d9ab-a671-43d0-84b2-cc71b64e201f/global_1776614917758.mp3,,yes,
updated,ce8288ba-189d-4869-bc59-a11bf14fbff0,A,cards/ce8288ba-189d-4869-bc59-a11bf14fbff0/audio.mp3,,yes,
updated,cfacd1b8-fd8b-451d-a5fd-b863690cebb3,H,cards/cfacd1b8-fd8b-451d-a5fd-b863690cebb3/audio.mp3,,yes,
updated,cfcee8f8-e80a-4da6-8de8-d42b7fbcea46,T,cards/cfcee8f8-e80a-4da6-8de8-d42b7fbcea46/audio.mp3,,yes,
updated,d0160165-8f45-4674-8f1b-760834d4beb7,C,cards/d0160165-8f45-4674-8f1b-760834d4beb7/audio.mp3,,yes,
updated,d085566c-7442-451d-ba63-40ed3153bbcb,ㅏ,cards/d085566c-7442-451d-ba63-40ed3153bbcb/audio.mp3,,yes,
updated,d0a3f8bc-9601-4331-bd11-10eadf053f5c,Q,cards/d0a3f8bc-9601-4331-bd11-10eadf053f5c/global_1776615840083.mp3,,yes,
updated,d0b71ccb-0d77-42ca-9a91-be9cf42fb1e0,4,,"ga,mt,sl",,
updated,d11d954f-254c-4460-8e84-436efc69a132,ㅡ,cards/d11d954f-254c-4460-8e84-436efc69a132/audio.mp3,,yes,
